"","X","N_TraitValue","ResDensity","ID","N_quad","N_cubic","N_Holling2","N_HollingGen","AIC_quad","AIC_cubic","AIC_Holling2","AIC_HollingGen","BIC_quad","BIC_cubic","BIC_Holling2","BIC_HollingGen","R2_quad","R2_cubic","R2_Holling2","R2_HollingGen"
"1800",1800,0.001836889,3,40009,0.00233455058328271,0.00213384464559565,0.00268758484665365,0.00203526023348231,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1801",1801,0.003864444,5,40009,0.00305850315779667,0.00332046718564918,0.00352824248030088,0.00347990746678667,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1802",1802,0.003683222,7,40009,0.00370449077608291,0.00422030932674481,0.004074437669034,0.0042985855494808,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1803",1803,0.003671111,9,40009,0.00427251343814144,0.0048663298317535,0.00445782712341668,0.00475034942608912,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1804",1804,0.005552111,11,40009,0.00476257114397226,0.0052914874635462,0.004741761200149,0.00501346660854097,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1805",1805,0.006475222,13,40009,0.00517466389357536,0.00552874098499386,0.00496049635489901,0.00517657490881794,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1806",1806,0.006665778,15,40009,0.00550879168695076,0.00561104915896744,0.00513417689587284,0.00528342956859916,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1807",1807,0.005555111,17,40009,0.00576495452409844,0.00557137074833789,0.00527542342435718,0.00535674087358996,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1808",1808,0.004241556,19,40009,0.0059431524050184,0.00544266451597615,0.00539254540918071,0.00540899898162586,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1809",1809,0.004999556,25,40009,0.00600995631041203,0.00485196651720738,0.00564836513632304,0.00549897971358957,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1810",1810,0.005186889,35,40009,0.00456199702818049,0.00516306461923803,0.00590167360756211,0.00555984091036548,-126.324846641415,-130.633005617066,-128.727195499861,-128.979546136649,-124.385220042263,-128.208472368126,-127.272475550497,-127.039919537497,0.709469634496921,0.828252017449669,0.719049350964346,0.767129351838556
"1811",1811,200.2314815,3000,40010,222.405454847954,197.399194460143,198.864700892068,225.298264100229,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1812",1812,361.1111111,5000,40010,345.369511322801,359.49092920567,335.020834600584,351.429214044651,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1813",1813,482.6388889,7000,40010,474.491424546204,499.496720400701,474.150135581695,478.10875856347,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1814",1814,706.0185185,10000,40010,679.720275784852,687.370510154922,688.635352659083,675.819858570512,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1815",1815,1006.944444,15000,40010,1052.55764492538,1014.90042333396,1062.43566162889,1040.77467240807,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1816",1816,1481.481481,20000,40010,1463.88161874437,1479.76814816319,1458.20097769861,1471.368436091,63.8702686858184,55.6582700235141,62.980539596994,62.1142360097118,63.0373065627306,54.6170673696544,62.3558180046782,61.2812738866241,0.996518129900792,0.99936519044774,0.995810360524749,0.9974015959709
"1817",1817,3.7e-07,1.0129,40011,-2.87701660097953e-06,3.69049880850003e-07,8.3820918909779e-06,7.48147633689718e-08,-99.3124108593541,-119.183102356231,-97.4575119612216,-120.897895435453,-100.874659209618,-121.13591279406,-98.6291982239193,-122.460143785716,0.954132117342429,0.999422110815764,0.900838986543048,0.999388188938584
"1818",1818,6.78e-06,2.0144,40011,1.6603835580462e-05,6.78635616434996e-06,1.89310416455125e-05,6.80247822371098e-06,-99.3124108593541,-119.183102356231,-97.4575119612216,-120.897895435453,-100.874659209618,-121.13591279406,-98.6291982239193,-122.460143785716,0.954132117342429,0.999422110815764,0.900838986543048,0.999388188938584
"1819",1819,3.58e-05,2.8429,40011,3.28316486640194e-05,3.67358308605438e-05,3.00941620134192e-05,3.67395040282691e-05,-99.3124108593541,-119.183102356231,-97.4575119612216,-120.897895435453,-100.874659209618,-121.13591279406,-98.6291982239193,-122.460143785716,0.954132117342429,0.999422110815764,0.900838986543048,0.999388188938584
"1820",1820,3.75e-05,2.8385,40011,3.27451978510876e-05,3.65590858266054e-05,3.00274281587442e-05,3.65543733401628e-05,-99.3124108593541,-119.183102356231,-97.4575119612216,-120.897895435453,-100.874659209618,-121.13591279406,-98.6291982239193,-122.460143785716,0.954132117342429,0.999422110815764,0.900838986543048,0.999388188938584
"1821",1821,6.925e-05,4.7412,40011,7.03963343720613e-05,6.92496772676509e-05,7.06499244715721e-05,6.92488310893898e-05,-99.3124108593541,-119.183102356231,-97.4575119612216,-120.897895435453,-100.874659209618,-121.13591279406,-98.6291982239193,-122.460143785716,0.954132117342429,0.999422110815764,0.900838986543048,0.999388188938584
"1822",1822,4e-06,1.9271,40012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",1823,5.47e-06,1.9308,40012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",1824,2.075e-05,2.6186,40012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",1825,2.76e-05,4.0716,40012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",1826,0.325840545,0.00824,40013,0.3923864074241,0.367923743271252,0.324437113612454,0.325975306308038,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1827",1827,0.371065597,0.01338,40013,0.395409386086345,0.377183212369747,0.374238634295254,0.373888904548365,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1828",1828,0.429076379,0.02714,40013,0.403354216937891,0.400056287571403,0.427585334292488,0.426170599126492,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1829",1829,0.447684982,0.0413,40013,0.411305298930129,0.420775283518867,0.448919635510899,0.447613356751143,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1830",1830,0.512222745,0.0857,40013,0.434758860945331,0.468526378727547,0.472321024607186,0.471786934139823,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1831",1831,0.42956255,0.12804,40013,0.455036884942413,0.492355405622559,0.480017688958097,0.479982444440384,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1832",1832,0.478866964,0.25806,40013,0.504570457592559,0.467287778846312,0.488129536771734,0.488854923649314,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1833",1833,0.51495536,0.7713,40013,0.512453609141232,0.51516703185499,0.493595496274411,0.49508953912707,-19.8998448697295,-21.3020078652267,-30.8213928334221,-28.8343924747296,-19.5820787030102,-20.9048001568275,-30.5830682083826,-28.5166263080102,0.528898081765982,0.692091062103107,0.845548371672833,0.845799144841027
"1834",1834,0.292255649,0.01294,40014,0.360111861629398,0.33113586181632,0.268021037257512,0.318709949040135,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1835",1835,0.365337723,0.02712,40014,0.371998575219459,0.360341825614002,0.369799534118084,0.364239303607892,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1836",1836,0.432619278,0.04128,40014,0.383612284969757,0.38645460936586,0.419687369250507,0.392124343766626,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1837",1837,0.471658226,0.08528,40014,0.418066060690844,0.449498642976761,0.484241188528854,0.44372737349535,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1838",1838,0.444628253,0.12766,40014,0.448913791619268,0.487046579885861,0.508606447325742,0.474261362250785,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1839",1839,0.50378461,0.25886,40014,0.529870513779654,0.495653933128569,0.536118648829236,0.53077503637417,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1840",1840,0.63779449,0.77098,40014,0.635505141091618,0.637946775210708,0.555541344146084,0.624768666234523,-17.5669178192433,-19.539910381589,-18.2441596356436,-22.9897515983151,-17.783277223022,-19.8103596363125,-18.4064291884777,-23.2061110020938,0.85034904143446,0.915162702627191,0.819221758602889,0.931033898601801
"1841",1841,0.101101153,0.02656,40015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",1842,0.13788807,0.0851,40015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",1843,0.145102396,0.25866,40015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",1844,0.187555715,0.77072,40015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",1845,0.060536635,0.02654,40016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",1846,0.164543636,0.08472,40016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",1847,0.218687405,0.2583,40016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",1848,0.242604768,0.77114,40016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",1849,0.000140931,10,40017,0.000249980432615823,0.000229123620849378,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1850",1850,0.000205438,10,40017,0.000249980432615823,0.000229123620849378,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1851",1851,0.000279507,10,40017,0.000249980432615823,0.000229123620849378,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1852",1852,0.000351188,10,40017,0.000249980432615823,0.000229123620849378,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1853",1853,0.000489424,20,40017,0.000648058960606453,0.000672321680715331,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1854",1854,0.000557521,20,40017,0.000648058960606453,0.000672321680715331,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1855",1855,0.000622028,20,40017,0.000648058960606453,0.000672321680715331,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1856",1856,0.00069491,20,40017,0.000648058960606453,0.000672321680715331,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1857",1857,0.000834681,20,40017,0.000648058960606453,0.000672321680715331,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1858",1858,0.000835535,30,40017,0.000929928820626694,0.000945167635797048,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1859",1859,0.000907208,30,40017,0.000929928820626694,0.000945167635797048,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1860",1860,0.000972917,30,40017,0.000929928820626694,0.000945167635797048,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1861",1861,0.001111493,30,40017,0.000929928820626694,0.000945167635797048,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1862",1862,0.000836382,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1863",1863,0.000970181,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1864",1864,0.00104066,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1865",1865,0.001526875,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1866",1866,0.001107563,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1867",1867,0.001248528,40,40017,0.00109559001267654,0.00108284418562516,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1868",1868,0.001177694,50,40017,0.00114504253675601,0.00112053402973032,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1869",1869,0.001106014,50,40017,0.00114504253675601,0.00112053402973032,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1870",1870,0.001037931,50,40017,0.00114504253675601,0.00112053402973032,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1871",1871,0.000904132,50,40017,0.00114504253675601,0.00112053402973032,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1872",1872,0.000832111,60,40017,0.00107828639286508,0.00109341986764315,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1873",1873,0.00090259,60,40017,0.00107828639286508,0.00109341986764315,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1874",1874,0.00117975,60,40017,0.00107828639286508,0.00109341986764315,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1875",1875,0.001246653,60,40017,0.00107828639286508,0.00109341986764315,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1876",1876,0.001385229,60,40017,0.00107828639286508,0.00109341986764315,NA,NA,-401.403322665404,-399.793597955185,NA,NA,-396.074504624703,-393.132575404309,NA,NA,0.781737444629142,0.784758572370805,NA,NA
"1877",1877,0.000279507,10,40018,0.000420766648260254,0.000468807231600027,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1878",1878,0.000488889,10,40018,0.000420766648260254,0.000468807231600027,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1879",1879,0.000550764,10,40018,0.000420766648260254,0.000468807231600027,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1880",1880,0.00056266,10,40018,0.000420766648260254,0.000468807231600027,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1881",1881,0.000706229,20,40018,0.000716351313969712,0.000644573957227344,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1882",1882,0.000693132,20,40018,0.000716351313969712,0.000644573957227344,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1883",1883,0.000766896,20,40018,0.000716351313969712,0.000644573957227344,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1884",1884,0.000558688,20,40018,0.000716351313969712,0.000644573957227344,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1885",1885,0.000490875,20,40018,0.000716351313969712,0.000644573957227344,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1886",1886,0.000698688,30,40018,0.000940571079728588,0.000929962171043116,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1887",1887,0.000827188,30,40018,0.000940571079728588,0.000929962171043116,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1888",1888,0.000848604,30,40018,0.000940571079728588,0.000929962171043116,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1889",1889,0.001115097,30,40018,0.000940571079728588,0.000929962171043116,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1890",1890,0.001103208,30,40018,0.000940571079728588,0.000929962171043116,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1891",1891,0.000837486,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1892",1892,0.001042111,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1893",1893,0.001111104,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1894",1894,0.001244361,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1895",1895,0.001384736,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1896",1896,0.001525132,40,40018,0.00109342594553688,0.00114692965408703,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1897",1897,0.001393472,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1898",1898,0.001383951,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1899",1899,0.001250708,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1900",1900,0.000969931,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1901",1901,0.000905681,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1902",1902,0.000831931,45,40018,0.00114309154095956,0.00117411742814443,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1903",1903,0.000897736,50,40018,0.00117491591139459,0.00111743418739875,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1904",1904,0.000912014,50,40018,0.00117491591139459,0.00111743418739875,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1905",1905,0.001042882,50,40018,0.00117491591139459,0.00111743418739875,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1906",1906,0.00138316,50,40018,0.00117491591139459,0.00111743418739875,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1907",1907,0.001454542,50,40018,0.00117491591139459,0.00111743418739875,NA,NA,-432.089128134323,-432.023762590465,NA,NA,-426.353179316383,-424.853826568039,NA,NA,0.616396440437974,0.639604492902388,NA,NA
"1908",1908,0.000205778,10,40019,0.000331573217203725,0.000359575133910559,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1909",1909,0.00027325,10,40019,0.000331573217203725,0.000359575133910559,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1910",1910,0.000344549,10,40019,0.000331573217203725,0.000359575133910559,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1911",1911,0.000413931,10,40019,0.000331573217203725,0.000359575133910559,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1912",1912,0.000485208,10,40019,0.000331573217203725,0.000359575133910559,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1913",1913,0.000204944,15,40019,0.000361495358169475,0.00032524580355844,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1914",1914,0.000272431,15,40019,0.000361495358169475,0.00032524580355844,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1915",1915,0.000342764,15,40019,0.000361495358169475,0.00032524580355844,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
"1916",1916,0.000405493,15,40019,0.000361495358169475,0.00032524580355844,NA,NA,-389.265869051288,-389.93806765611,NA,NA,-384.233482899202,-383.647584966003,NA,NA,0.80770032576926,0.826482564157149,NA,NA
