,N_TraitValue,ResDensity,ID
1657,3.932747585,14.7786,39992
1658,3.54e-06,0.5,39993
1659,5.73e-06,1.0,39993
1660,1.83e-05,2.0,39993
1661,6.1e-05,4.0,39993
1662,0.00012835600000000002,8.0,39993
1663,0.000152528,15.0,39993
1664,1.98e-05,38.6442,39994
1665,2.36e-05,78.8276,39994
1666,4.1899999999999995e-05,118.5352,39994
1667,5.720000000000001e-05,159.0997,39994
1668,6.15e-05,198.4351,39994
1669,6.25e-05,238.6291,39994
1670,3.9899999999999994e-05,278.4859,39994
1671,6.2e-05,319.0258,39994
1672,2.3199999999999998e-05,38.6442,39995
1673,3.69e-05,78.8276,39995
1674,5.7600000000000004e-05,118.5352,39995
1675,7.979999999999999e-05,159.0997,39995
1676,9.259999999999999e-05,198.4351,39995
1677,0.000118936,238.6291,39995
1678,6.96e-05,278.4859,39995
1679,0.000119534,319.0258,39995
1680,2.64e-05,38.6442,39996
1681,5.5e-05,78.8276,39996
1682,8.51e-05,118.5352,39996
1683,0.00010900299999999999,159.0997,39996
1684,0.000150109,198.4351,39996
1685,0.000126066,238.6291,39996
1686,0.000112547,278.4859,39996
1687,0.00015319700000000002,319.0258,39996
1688,4.48e-05,38.6442,39997
1689,8.52e-05,78.8276,39997
1690,0.000202681,118.5352,39997
1691,0.000217698,159.0997,39997
1692,0.00027769599999999997,198.4351,39997
1693,0.000212278,238.6291,39997
1694,0.000202854,278.4859,39997
1695,0.00020925799999999998,319.0258,39997
1696,0.0285735,6.0,39998
1697,0.031340028,12.0,39998
1698,0.09873319400000001,25.0,39998
1699,0.122828194,50.0,39998
1700,0.255475778,100.0,39998
1701,0.402430222,200.0,39998
1702,0.37471072200000005,400.0,39998
1703,0.454763194,800.0,39998
1704,0.023134832999999997,6.0,39999
1705,0.054301583,12.0,39999
1706,0.105792333,25.0,39999
1707,0.13436825,50.0,39999
1708,0.312821306,100.0,39999
1709,0.571887694,200.0,39999
1710,0.417797861,400.0,39999
1711,0.5631598329999999,800.0,39999
1712,0.0011911110000000001,6.0,40000
1713,0.0254655,12.0,40000
1714,0.10198341699999999,25.0,40000
1715,0.227991639,50.0,40000
1716,0.51821475,100.0,40000
1717,0.557186056,200.0,40000
1718,1.31173225,400.0,40000
1719,1.091042472,800.0,40000
1720,0.019346417,6.0,40001
1721,0.039374944,12.0,40001
1722,0.085802111,25.0,40001
1723,0.178660472,50.0,40001
1724,0.36528783299999995,100.0,40001
1725,0.720330556,200.0,40001
1726,1.217334194,400.0,40001
1727,0.7980929720000001,800.0,40001
1728,1.58e-05,6.0,40002
1729,3.5799999999999996e-05,9.0,40002
1730,5.25e-05,15.0,40002
1731,3.5799999999999996e-05,36.0,40002
1732,6.23e-05,60.0,40002
1733,5.7700000000000007e-05,90.0,40002
1734,0.000136822,120.0,40002
1735,1.0300000000000001e-05,6.0,40003
1736,2.56e-05,9.0,40003
1737,7.72e-05,15.0,40003
1738,8.120000000000001e-05,36.0,40003
1739,0.00022311599999999998,60.0,40003
1740,0.00024434,90.0,40003
1741,0.000220013,120.0,40003
1742,6.89e-06,1.0,40004
1743,0.000929111,3.0,40004
1744,0.0013,5.0,40004
1745,0.002031,7.0,40004
1746,0.0014851110000000001,9.0,40004
1747,0.0018558889999999999,11.0,40004
1748,0.002232556,13.0,40004
1749,0.0027834440000000004,15.0,40004
1750,0.002794444,17.0,40004
1751,0.004256556,19.0,40004
1752,0.0024221110000000002,25.0,40004
1753,0.0026063329999999997,25.0,40004
1754,0.000535667,1.0,40005
1755,0.002414,3.0,40005
1756,0.002773667,5.0,40005
1757,0.004252667,7.0,40005
1758,0.0033298890000000004,9.0,40005
1759,0.0038865559999999998,11.0,40005
1760,0.0050111109999999995,13.0,40005
1761,0.003132222,15.0,40005
1762,0.004819333,17.0,40005
1763,0.0029742220000000003,19.0,40005
1764,0.0024221110000000002,25.0,40005
1765,0.0026063329999999997,35.0,40005
1766,0.00038366699999999997,1.0,40006
1767,0.001136778,3.0,40006
1768,0.002047778,5.0,40006
1769,0.002778333,7.0,40006
1770,0.003147889,9.0,40006
1771,0.0031453329999999997,11.0,40006
1772,0.002590111,13.0,40006
1773,0.0031402220000000002,15.0,40006
1774,0.0031545559999999998,17.0,40006
1775,0.002593556,19.0,40006
1776,0.0038773329999999997,25.0,40006
1777,0.0031371109999999997,35.0,40006
1778,0.0011279999999999999,1.0,40007
1779,0.003144222,3.0,40007
1780,0.0029668890000000003,5.0,40007
1781,0.004244333,7.0,40007
1782,0.004427889,9.0,40007
1783,0.0035061109999999997,11.0,40007
1784,0.004422778,13.0,40007
1785,0.005734111,15.0,40007
1786,0.004992778,17.0,40007
1787,0.004612333,19.0,40007
1788,0.004615889000000001,25.0,40007
1789,0.0031371109999999997,35.0,40007
1790,0.000637667,1.0,40008
1791,0.0022031110000000002,3.0,40008
1792,0.0036784440000000003,5.0,40008
1793,0.003311444,7.0,40008
1794,0.004995111,9.0,40008
1795,0.005738,11.0,40008
1796,0.0042046670000000005,13.0,40008
1797,0.004654556,15.0,40008
1798,0.0008968889999999999,1.0,40009
1799,0.001836889,3.0,40009
1800,0.0038644440000000003,5.0,40009
1801,0.0036832220000000003,7.0,40009
1802,0.003671111,9.0,40009
1803,0.005552111,11.0,40009
1804,0.006475221999999999,13.0,40009
1805,0.006665778000000001,15.0,40009
1806,0.005555111,17.0,40009
1807,0.004241556,19.0,40009
1808,0.004999556,25.0,40009
1809,0.005186889,35.0,40009
1810,200.2314815,3000.0,40010
1811,361.1111111,5000.0,40010
1812,482.6388888999999,7000.0,40010
1813,706.0185184999999,10000.0,40010
1814,1006.944444,15000.0,40010
1815,1481.481481,20000.0,40010
1816,3.7e-07,1.0129,40011
1817,6.78e-06,2.0144,40011
1818,3.5799999999999996e-05,2.8429,40011
1819,3.75e-05,2.8385,40011
1820,6.925e-05,4.7412,40011
1821,4e-06,1.9271,40012
1822,5.47e-06,1.9308,40012
1823,2.075e-05,2.6186,40012
1824,2.7600000000000003e-05,4.0716,40012
1825,0.325840545,0.00824,40013
1826,0.371065597,0.013380000000000001,40013
1827,0.429076379,0.027139999999999997,40013
1828,0.447684982,0.0413,40013
1829,0.512222745,0.0857,40013
1830,0.42956255,0.12804000000000001,40013
1831,0.478866964,0.25806,40013
1832,0.51495536,0.7713,40013
1833,0.292255649,0.01294,40014
1834,0.36533772299999995,0.02712,40014
1835,0.432619278,0.041280000000000004,40014
1836,0.471658226,0.08528,40014
1837,0.444628253,0.12766,40014
1838,0.50378461,0.25886,40014
1839,0.63779449,0.77098,40014
1840,0.10110115300000001,0.026560000000000004,40015
1841,0.13788807,0.0851,40015
1842,0.145102396,0.25866,40015
1843,0.187555715,0.77072,40015
1844,0.060536635,0.026539999999999998,40016
1845,0.164543636,0.08472,40016
1846,0.218687405,0.2583,40016
1847,0.242604768,0.7711399999999999,40016
1848,0.000140931,10.0,40017
1849,0.00020543799999999998,10.0,40017
1850,0.000279507,10.0,40017
1851,0.00035118800000000005,10.0,40017
1852,0.000489424,20.0,40017
1853,0.000557521,20.0,40017
1854,0.0006220280000000001,20.0,40017
1855,0.00069491,20.0,40017
1856,0.0008346810000000001,20.0,40017
1857,0.000835535,30.0,40017
1858,0.0009072080000000001,30.0,40017
1859,0.000972917,30.0,40017
1860,0.001111493,30.0,40017
1861,0.000836382,40.0,40017
1862,0.0009701810000000001,40.0,40017
1863,0.00104066,40.0,40017
1864,0.001526875,40.0,40017
1865,0.001107563,40.0,40017
1866,0.001248528,40.0,40017
1867,0.001177694,50.0,40017
1868,0.001106014,50.0,40017
1869,0.001037931,50.0,40017
1870,0.000904132,50.0,40017
1871,0.0008321110000000001,60.0,40017
1872,0.00090259,60.0,40017
1873,0.00117975,60.0,40017
1874,0.0012466530000000001,60.0,40017
1875,0.001385229,60.0,40017
1876,0.000279507,10.0,40018
1877,0.0004888890000000001,10.0,40018
1878,0.000550764,10.0,40018
1879,0.00056266,10.0,40018
1880,0.000706229,20.0,40018
1881,0.000693132,20.0,40018
1882,0.0007668960000000001,20.0,40018
1883,0.000558688,20.0,40018
1884,0.000490875,20.0,40018
1885,0.000698688,30.0,40018
1886,0.0008271880000000001,30.0,40018
1887,0.000848604,30.0,40018
1888,0.001115097,30.0,40018
1889,0.001103208,30.0,40018
1890,0.000837486,40.0,40018
1891,0.001042111,40.0,40018
1892,0.001111104,40.0,40018
1893,0.001244361,40.0,40018
1894,0.0013847360000000001,40.0,40018
1895,0.0015251320000000002,40.0,40018
1896,0.0013934720000000002,45.0,40018
1897,0.001383951,45.0,40018
1898,0.0012507080000000001,45.0,40018
1899,0.000969931,45.0,40018
1900,0.0009056810000000001,45.0,40018
1901,0.0008319310000000001,45.0,40018
1902,0.0008977360000000001,50.0,40018
1903,0.0009120139999999999,50.0,40018
1904,0.001042882,50.0,40018
1905,0.00138316,50.0,40018
1906,0.001454542,50.0,40018
1907,0.000205778,10.0,40019
1908,0.00027325,10.0,40019
1909,0.00034454900000000004,10.0,40019
1910,0.000413931,10.0,40019
1911,0.00048520800000000005,10.0,40019
1912,0.000204944,15.0,40019
1913,0.000272431,15.0,40019
1914,0.000342764,15.0,40019
1915,0.00040549300000000004,15.0,40019
1916,0.00042260400000000004,15.0,40019
1917,0.000553771,15.0,40019
1918,0.000553889,20.0,40019
1919,0.000423674,20.0,40019
1920,0.000409417,20.0,40019
1921,0.000350486,20.0,40019
1922,0.000339083,20.0,40019
1923,0.0002735,20.0,40019
1924,0.000694799,30.0,40019
1925,0.0008316739999999999,30.0,40019
1926,0.000894403,30.0,40019
1927,0.0009096110000000001,30.0,40019
1928,0.000690167,35.0,40019
1929,0.000889771,35.0,40019
1930,0.0009059239999999999,35.0,40019
1931,0.0009686460000000001,35.0,40019
1932,0.0011102780000000001,35.0,40019
1933,0.000140722,10.0,40020
1934,0.00020544400000000002,10.0,40020
1935,0.000273972,10.0,40020
1936,0.00034535400000000003,10.0,40020
1937,0.000415778,10.0,40020
1938,0.000138625,15.0,40020
1939,0.000204306,15.0,40020
1940,0.000272826,15.0,40020
1941,0.000342313,15.0,40020
1942,0.000484125,15.0,40020
1943,0.000405889,20.0,40020
1944,0.000418264,20.0,40020
1945,0.0006162359999999999,20.0,40020
1946,0.000629563,20.0,40020
1947,0.000762813,20.0,40020
1948,0.000832285,20.0,40020
1949,0.00047784,30.0,40020
1950,0.0004911669999999999,30.0,40020
1951,0.0005549309999999999,30.0,40020
1952,0.000622514,30.0,40020
1953,0.000693896,30.0,40020
1954,0.00034364599999999997,30.0,40020
1955,0.0005526530000000001,40.0,40020
1956,0.0006230830000000001,40.0,40020
1957,0.00082391,40.0,40020
1958,0.0008353330000000001,40.0,40020
1959,0.001042826,40.0,40020
1960,1.73e-06,10.0,40021
1961,0.00020402099999999998,10.0,40021
1962,0.000212535,10.0,40021
1963,0.000273028,10.0,40021
1964,0.00028247900000000003,10.0,40021
1965,0.00020893799999999998,20.0,40021
1966,0.000278424,20.0,40021
1967,0.00034081300000000003,20.0,40021
1968,0.000354986,20.0,40021
1969,0.000485444,20.0,40021
1970,0.000564556,30.0,40021
1971,0.000547069,30.0,40021
1972,0.000417563,30.0,40021
1973,0.000355646,30.0,40021
1974,0.00033863199999999995,30.0,40021
1975,0.00027766,30.0,40021
1976,0.000557188,40.0,40021
1977,0.000418222,40.0,40021
1978,0.00034732599999999996,40.0,40021
1979,6.18e-05,10.0,40022
1980,6.73e-05,10.0,40022
1981,7.2e-05,10.0,40022
1982,7.74e-05,10.0,40022
1983,0.00013859,10.0,40022
1984,6.64e-05,15.0,40022
1985,7.0875e-05,15.0,40022
1986,7.509999999999998e-05,15.0,40022
1987,7e-05,20.0,40022
1988,0.000136125,20.0,40022
1989,0.00014084700000000002,20.0,40022
1990,0.000142972,20.0,40022
1991,0.000204618,20.0,40022
1992,0.00021241,20.0,40022
1993,0.00013672899999999998,39.0,40022
1994,0.000141931,39.0,40022
1995,0.00020616,39.0,40022
1996,0.000212306,39.0,40022
1997,0.000209236,39.0,40022
1998,0.000344056,0.7835,40023
1999,0.0004415,5.0751,40023
2000,0.0004415,10.3408,40023
2001,0.0011113610000000002,24.9746,40023
2002,0.001513306,50.3321,40023
2003,0.002122278,75.6917,40023
2004,0.00846775,176.1941,40023
2005,0.000840611,0.7812,40024
2006,0.000737472,4.713,40024
2007,0.0011566389999999999,9.8212,40024
2008,0.0019338329999999998,24.7551,40024
2009,0.004468083,49.8999,40024
2010,0.007398999999999999,75.0424,40024
2011,0.016241361,175.4325,40024
2012,0.000283583,5.1322,40025
2013,0.000216083,9.8155,40025
2014,0.00025341700000000003,20.3839,40025
2015,0.0006035,24.7446,40025
2016,0.000364639,40.5489,40025
2017,0.00082475,50.4045,40025
2018,0.0006793610000000001,60.1605,40025
2019,0.000711889,75.4226,40025
2020,0.0010166110000000002,100.7048,40025
2021,0.003901944,152.2303,40025
2022,0.0036029720000000003,200.4942,40025
2023,0.001096667,9.7057,40026
2024,0.0027794720000000003,49.746,40026
2025,0.002555806,74.5237,40026
2026,0.0034451390000000003,99.9574,40026
2027,0.0040015829999999995,125.1747,40026
2028,0.007314194,150.5547,40026
2029,0.007127,200.5191,40026
2030,0.000893833,3.1544,40027
2031,0.000898583,5.909,40027
2032,0.0047305559999999995,16.5608,40027
2033,0.0035256940000000002,21.4711,40027
2034,0.016752222,51.8648,40027
2035,0.026330056,77.3139,40027
2036,0.034261833,103.1448,40027
2037,0.04683013900000001,153.7995,40027
2038,0.057225860999999996,201.09400000000002,40027
2039,0.004971361,2.0226,40028
2040,0.003916972,15.1299,40028
2041,0.004048833,50.6996,40028
2042,0.004493028,75.3426,40028
2043,0.0043506940000000004,100.5776,40028
2044,0.011758722,150.3077,40028
2045,0.010991194,200.178,40028
2046,0.000141944,2.5608,40029
2047,0.0005002219999999999,10.6258,40029
2048,0.000483611,20.0124,40029
2049,0.00249875,25.7446,40029
2050,0.0017675,41.2998,40029
2051,0.002562056,51.5716,40029
2052,0.0009145560000000001,61.1428,40029
2053,0.002695056,76.6252,40029
2054,0.004467722,101.8866,40029
2055,0.002455278,127.0594,40029
2056,0.0007009439999999999,4.8105,40030
2057,0.0009544439999999999,9.774,40030
2058,0.003382528,20.4849,40030
2059,0.002143389,40.7072,40030
2060,0.002275278,61.066,40030
2061,0.006094166999999999,125.8413,40030
2062,0.000346167,5.4393,40031
2063,0.00046475300000000004,10.4511,40031
2064,0.00045785300000000004,24.9586,40031
2065,0.000624075,50.1231,40031
2066,0.000698431,75.5484,40031
2067,0.0007316810000000001,100.8067,40031
2068,0.0009462580000000001,126.133,40031
2069,0.000737736,151.3658,40031
2070,0.000799647,162.1012,40031
2071,0.000960158,201.1844,40031
2072,0.000316833,2.6832,40032
2073,0.000283972,5.1402,40032
2074,0.000285417,10.2261,40032
2075,0.0002975,24.8708,40032
2076,0.00031925,49.2734,40032
2077,0.000302333,73.8026,40032
2078,0.00034052800000000004,148.8611,40032
2079,0.032056452,1.0,40033
2080,0.082560484,1.0,40033
2081,0.086391129,1.0,40033
2082,0.119455645,1.0,40033
2083,0.137802419,1.0,40033
2084,0.13921371,1.0,40033
2085,0.183568548,1.0,40033
2086,0.183568548,1.0,40033
2087,0.153326613,5.0,40033
2088,0.15282258099999999,5.0,40033
2089,0.171572581,5.0,40033
2090,0.20010080600000002,5.0,40033
2091,0.217842742,5.0,40033
2092,0.102721774,25.0,40033
2093,0.132258065,25.0,40033
2094,0.142943548,25.0,40033
2095,0.147479839,25.0,40033
2096,0.171370968,25.0,40033
2097,0.183064516,25.0,40033
2098,0.266935484,25.0,40033
2099,0.27157258100000004,25.0,40033
2100,0.104032258,100.0,40033
2101,0.143649194,100.0,40033
2102,0.164516129,100.0,40033
2103,0.190423387,100.0,40033
2104,0.205241935,100.0,40033
2105,0.23518145199999999,100.0,40033
2106,0.292137097,100.0,40033
2107,0.177520161,390.0,40033
2108,0.217137097,390.0,40033
2109,0.219254032,390.0,40033
2110,0.22782258100000002,390.0,40033
2111,0.25171371,390.0,40033
2112,0.291431452,390.0,40033
2113,0.331048387,390.0,40033
2114,0.211592742,10000.0,40033
2115,0.22983871,10000.0,40033
2116,0.243044355,10000.0,40033
2117,0.255745968,10000.0,40033
2118,0.277116935,10000.0,40033
2119,0.317842742,10000.0,40033
2120,0.39606854799999996,10000.0,40033
2121,2.3399999999999998e-07,2.6460073530000003,40034
2122,3.12e-07,2.7449678310000003,40034
2123,2.89e-07,2.636954963,40034
2124,2.28e-07,2.697365809,40034
2125,2.46e-07,2.490638787,40034
2126,2.1399999999999998e-07,2.357500919,40034
2127,1.13e-07,2.101570772,40034
2128,1.93e-07,1.84087242,40034
2129,1.47e-07,1.889218686,40034
2130,1.26e-07,1.6732286459999999,40034
2131,8.269999999999999e-08,1.585762315,40034
2132,6.244337862,12.81853282,40035
2133,12.57479818,12.81853282,40035
2134,6.682253212999999,12.81853282,40035
2135,1.729075694,12.81853282,40035
2136,1.5523845719999998,12.81853282,40035
2137,59.84568073,32.04633205,40035
2138,30.58198621,32.04633205,40035
2139,6.859875108,32.04633205,40035
2140,19.82967259,32.04633205,40035
2141,56.05669736,64.09266409,40035
2142,37.16244358,64.09266409,40035
2143,14.02524445,64.09266409,40035
2144,39.83138396,64.09266409,40035
2145,35.67515948,160.2316602,40035
2146,141.1088744,160.2316602,40035
2147,119.33443659999999,160.2316602,40035
2148,39.01902248,160.2316602,40035
2149,41.37011598,320.4633205,40035
2150,111.0656398,320.4633205,40035
2151,61.41291537,320.4633205,40035
2152,83.61506989,320.4633205,40035
2153,61.70105762,640.9266409,40035
2154,76.17800811,640.9266409,40035
2155,35.75929062,640.9266409,40035
2156,24.85391434,640.9266409,40035
2157,11.27935219,14.84784624,40036
2158,18.86650717,14.84784624,40036
2159,16.4368168,14.84784624,40036
2160,12.09557862,14.84784624,40036
2161,61.05364347,37.1196156,40036
2162,81.6916092,37.1196156,40036
2163,61.44364941,37.1196156,40036
2164,35.21160359,37.1196156,40036
2165,152.4419831,74.2392312,40036
2166,120.42206329999999,74.2392312,40036
2167,197.11973559999998,74.2392312,40036
2168,3.858841569,74.2392312,40036
2169,340.8857655,185.59807800000002,40036
2170,133.4068868,185.59807800000002,40036
2171,619.4234179,185.59807800000002,40036
2172,166.4659738,185.59807800000002,40036
2173,69.97910265,371.19615600000003,40036
2174,183.6630396,371.19615600000003,40036
2175,668.5654443,371.19615600000003,40036
2176,900.0574017000001,371.19615600000003,40036
2177,396.759008,742.3923069,40036
2178,603.0543375,742.3923069,40036
2179,1318.710274,742.3923069,40036
2180,318.1112463,742.3923069,40036
2181,1.169237603,12.82399542,40037
2182,0.102585839,12.82399542,40037
2183,0.076889607,12.82399542,40037
2184,6.120661649,32.05998855,40037
2185,12.11467016,32.05998855,40037
2186,3.957422147,32.05998855,40037
2187,0.57895786,32.05998855,40037
2188,6.323916457999999,64.11997023,40037
2189,5.813910101,64.11997023,40037
2190,1.508464019,64.11997023,40037
2191,1.557302551,64.11997023,40037
2192,12.21829723,160.2999084,40037
2193,21.39306281,160.2999084,40037
2194,22.53333726,160.2999084,40037
2195,4.132776262,160.2999084,40037
2196,0.48716823,320.59988549999997,40037
2197,69.00516932,320.59988549999997,40037
2198,38.5445952,320.59988549999997,40037
2199,31.57697126,641.1997022999999,40037
2200,17.27555146,641.1997022999999,40037
2201,40.71068481,641.1997022999999,40037
2202,0.06122449,0.25,40038
2203,0.048780488,0.25,40038
2204,0.08,0.25,40038
2205,0.063157895,0.25,40038
2206,0.069918699,0.25,40038
2207,0.061111110999999996,0.25,40038
2208,0.092307692,0.5,40038
2209,0.24,0.5,40038
2210,0.133333333,0.5,40038
2211,0.14285714300000002,0.5,40038
2212,0.130434783,0.5,40038
2213,0.352941176,1.0,40038
2214,0.31578947399999996,1.0,40038
2215,0.352941176,1.0,40038
2216,0.28571428600000004,1.0,40038
2217,0.20689655199999998,1.0,40038
2218,0.6,2.0,40038
2219,0.428571429,2.0,40038
2220,0.3,2.0,40038
2221,0.375,2.0,40038
2222,0.46666666700000003,2.0,40038
2223,0.4615,4.0,40038
2224,0.5,4.0,40038
2225,0.666666667,4.0,40038
2226,0.4285,4.0,40038
2227,0.6,4.0,40038
2228,0.46153846200000004,4.0,40038
2229,0.7333333329999999,8.0,40038
2230,0.666666667,8.0,40038
2231,0.4615,8.0,40038
2232,0.75,8.0,40038
2233,0.666666667,8.0,40038
2234,0.6,8.0,40038
2235,0.078787879,0.25,40039
2236,0.057142857000000005,0.25,40039
2237,0.022140221,0.25,40039
2238,0.07013422799999999,0.25,40039
2239,0.088216561,0.25,40039
2240,0.040268456,0.25,40039
2241,0.139534884,0.5,40039
2242,0.181818182,0.5,40039
2243,0.133333333,0.5,40039
2244,0.075,0.5,40039
2245,0.088235294,0.5,40039
2246,0.090909091,0.5,40039
2247,0.23076923100000002,1.0,40039
2248,0.260869565,1.0,40039
2249,0.162162162,1.0,40039
2250,0.375,1.0,40039
2251,0.3,1.0,40039
2252,0.24,1.0,40039
2253,0.352941176,2.0,40039
2254,0.25,2.0,40039
2255,0.40833333299999997,2.0,40039
2256,0.46666666700000003,2.0,40039
2257,0.31578947399999996,2.0,40039
2258,0.483333333,4.0,40039
2259,0.41666666700000005,4.0,40039
2260,0.5166666670000001,4.0,40039
2261,0.260869565,4.0,40039
2262,0.38333333299999994,4.0,40039
2263,0.36666666700000006,4.0,40039
2264,0.5,8.0,40039
2265,0.545454545,8.0,40039
2266,0.4,8.0,40039
2267,0.6166666670000001,8.0,40039
2268,0.483333333,8.0,40039
2269,0.0006944439999999999,10.0,40042
2270,0.000555556,10.0,40042
2271,0.0006944439999999999,10.0,40042
2272,0.000555556,10.0,40042
2273,0.0006944439999999999,10.0,40042
2274,0.000555556,10.0,40042
2275,0.00041666699999999996,10.0,40042
2276,0.000625,10.0,40042
2277,0.000138889,25.0,40042
2278,0.0014583329999999998,25.0,40042
2279,0.0014583329999999998,25.0,40042
2280,0.0015277779999999998,25.0,40042
2281,0.0007638889999999999,25.0,40042
2282,0.000555556,25.0,40042
2283,0.000277778,25.0,40042
2284,0.000208333,25.0,40042
2285,0.000625,50.0,40042
2286,0.0022916670000000003,50.0,40042
2287,0.002048611,50.0,40042
2288,0.003368056,50.0,40042
2289,0.002777778,50.0,40042
2290,0.003333333,50.0,40042
2291,0.002777778,50.0,40042
2292,0.0022222220000000003,50.0,40042
2293,0.0030555559999999996,75.0,40042
2294,0.0029861109999999996,75.0,40042
2295,0.003541667,75.0,40042
2296,0.001388889,75.0,40042
2297,0.002916667,75.0,40042
2298,0.002638889,75.0,40042
2299,0.003333333,75.0,40042
2300,0.0036111109999999997,75.0,40042
2301,0.0043055559999999994,100.0,40042
2302,0.0032638890000000003,100.0,40042
2303,0.0053472219999999996,100.0,40042
2304,0.004236111,100.0,40042
2305,0.004375,100.0,40042
2306,0.004027778,100.0,40042
2307,0.0036111109999999997,100.0,40042
2308,0.000833333,100.0,40042
2309,0.0036805559999999998,150.0,40042
2310,0.005972221999999999,150.0,40042
2311,0.005034722,150.0,40042
2312,0.0053472219999999996,150.0,40042
2313,0.004166667,150.0,40042
2314,0.0057986109999999995,150.0,40042
2315,0.0011111110000000001,150.0,40042
2316,0.0007638889999999999,150.0,40042
2317,0.002430556,200.0,40042
2318,0.003472222,200.0,40042
2319,0.0011805560000000001,200.0,40042
2320,0.006875,200.0,40042
2321,0.003541667,200.0,40042
2322,0.0030555559999999996,200.0,40042
2323,0.0015972220000000001,200.0,40042
2324,0.005416666999999999,200.0,40042
2325,0.0022222220000000003,250.0,40042
2326,0.0029861109999999996,250.0,40042
2327,0.0040625,250.0,40042
2328,0.004270833,250.0,40042
2329,0.002013889,250.0,40042
2330,0.0029861109999999996,250.0,40042
2331,0.004166667,250.0,40042
2332,0.004375,250.0,40042
2333,0.003402778,300.0,40042
2334,0.0032638890000000003,300.0,40042
2335,0.0018402779999999999,300.0,40042
2336,0.005277778,300.0,40042
2337,0.002395833,300.0,40042
2338,0.004097222,300.0,40042
2339,0.001875,300.0,40042
2340,0.005416666999999999,300.0,40042
2341,0.0058333330000000004,350.0,40042
2342,0.005520833,350.0,40042
2343,0.003923611,350.0,40042
2344,0.002847222,350.0,40042
2345,0.0028819440000000004,350.0,40042
2346,0.005972221999999999,350.0,40042
2347,0.004131944,350.0,40042
2348,0.0025,350.0,40042
2349,0.003472222,400.0,40042
2350,0.0021875,400.0,40042
2351,0.001736111,400.0,40042
2352,0.002569444,400.0,40042
2353,0.0048611109999999996,400.0,40042
2354,0.001875,400.0,40042
2355,0.0022916670000000003,400.0,40042
2356,0.004722222,400.0,40042
2357,0.0006944439999999999,10.0,40043
2358,0.000451389,10.0,40043
2359,0.000625,10.0,40043
2360,0.0006944439999999999,10.0,40043
2361,0.0006944439999999999,10.0,40043
2362,0.000625,10.0,40043
2363,0.0005208330000000001,10.0,40043
2364,0.000277778,10.0,40043
2365,0.000902778,25.0,40043
2366,0.000555556,25.0,40043
2367,0.00034722199999999995,25.0,40043
2368,0.001388889,25.0,40043
2369,0.00125,25.0,40043
2370,0.0007638889999999999,25.0,40043
2371,0.00041666699999999996,25.0,40043
2372,0.001041667,25.0,40043
2373,0.002847222,50.0,40043
2374,0.0014583329999999998,50.0,40043
2375,0.000972222,50.0,40043
2376,0.00125,50.0,40043
2377,6.94e-05,50.0,40043
2378,0.001423611,50.0,40043
2379,0.0015972220000000001,50.0,40043
2380,0.000138889,50.0,40043
2381,0.0022222220000000003,75.0,40043
2382,0.001319444,75.0,40043
2383,0.001944444,75.0,40043
2384,0.002777778,75.0,40043
2385,0.000833333,75.0,40043
2386,0.0011111110000000001,75.0,40043
2387,0.000555556,75.0,40043
2388,0.0014583329999999998,75.0,40043
2389,0.000486111,100.0,40043
2390,0.002604167,100.0,40043
2391,0.001944444,100.0,40043
2392,0.002430556,100.0,40043
2393,0.0011111110000000001,100.0,40043
2394,0.001215278,100.0,40043
2395,0.0036805559999999998,100.0,40043
2396,0.001875,100.0,40043
2397,0.002326389,150.0,40043
2398,0.0021875,150.0,40043
2399,0.0005902780000000001,150.0,40043
2400,0.0009375,150.0,40043
2401,0.0022916670000000003,150.0,40043
2402,0.000833333,150.0,40043
2403,0.0036111109999999997,150.0,40043
2404,0.0032291670000000002,150.0,40043
2405,0.003715278,200.0,40043
2406,0.002777778,200.0,40043
2407,0.002048611,200.0,40043
2408,0.0010763889999999999,200.0,40043
2409,0.002326389,200.0,40043
2410,0.001319444,200.0,40043
2411,0.001319444,200.0,40043
2412,0.001736111,200.0,40043
2413,0.0030555559999999996,250.0,40043
2414,0.002743056,250.0,40043
2415,0.002326389,250.0,40043
2416,0.003298611,250.0,40043
2417,0.003576389,250.0,40043
2418,0.001388889,250.0,40043
2419,0.003576389,250.0,40043
2420,0.002361111,250.0,40043
2421,0.001319444,300.0,40043
2422,0.001944444,300.0,40043
2423,0.003576389,300.0,40043
2424,0.001805556,300.0,40043
2425,0.001388889,300.0,40043
2426,0.002777778,300.0,40043
2427,0.003506944,300.0,40043
2428,0.0036805559999999998,300.0,40043
2429,0.0036805559999999998,350.0,40043
2430,0.0028819440000000004,350.0,40043
2431,0.0034375,350.0,40043
2432,0.0021527779999999997,350.0,40043
2433,0.0019097220000000002,350.0,40043
2434,0.003854167,350.0,40043
2435,0.001979167,350.0,40043
2436,0.004027778,350.0,40043
2437,0.0025,400.0,40043
2438,0.0028819440000000004,400.0,40043
2439,0.001493056,400.0,40043
2440,0.001215278,400.0,40043
2441,0.002604167,400.0,40043
2442,0.0038194440000000004,400.0,40043
2443,0.0029861109999999996,400.0,40043
2444,0.0031944440000000003,400.0,40043
2445,0.03633658,25.0,40044
2446,0.065396341,50.0,40044
2447,0.11789003199999999,100.0,40044
2448,0.15260416699999999,200.0,40044
2449,0.166042781,300.0,40044
